8,2,39,0,8,"MarketImpl::run@53-60@PCBE/src/main/java/com/denisfeier/lib/MarketImpl.java","PCBE/src/main/java/com/denisfeier/lib/MarketImpl.java","MarketImpl::run","MarketImpl::run()",53,60
8,2,40,0,8,"MarketImpl::stop@62-69@PCBE/src/main/java/com/denisfeier/lib/MarketImpl.java","PCBE/src/main/java/com/denisfeier/lib/MarketImpl.java","MarketImpl::stop","MarketImpl::stop()",62,69
7,2,54,0,9,"MarketImpl::printHistory@76-84@PCBE/src/main/java/com/denisfeier/lib/MarketImpl.java","PCBE/src/main/java/com/denisfeier/lib/MarketImpl.java","MarketImpl::printHistory","MarketImpl::printHistory()",76,84
13,4,131,2,22,"MarketImpl::tryToBuy@86-107@PCBE/src/main/java/com/denisfeier/lib/MarketImpl.java","PCBE/src/main/java/com/denisfeier/lib/MarketImpl.java","MarketImpl::tryToBuy","MarketImpl::tryToBuy( Demand demand , Stock stock)",86,107
6,1,45,1,8,"MarketImpl::removeDemand@108-115@PCBE/src/main/java/com/denisfeier/lib/MarketImpl.java","PCBE/src/main/java/com/denisfeier/lib/MarketImpl.java","MarketImpl::removeDemand","MarketImpl::removeDemand( Demand demand)",108,115
7,2,65,1,7,"MarketImpl::updateHistory@117-123@PCBE/src/main/java/com/denisfeier/lib/MarketImpl.java","PCBE/src/main/java/com/denisfeier/lib/MarketImpl.java","MarketImpl::updateHistory","MarketImpl::updateHistory( String message)",117,123
6,1,43,1,7,"MarketImpl::removeSupply@125-131@PCBE/src/main/java/com/denisfeier/lib/MarketImpl.java","PCBE/src/main/java/com/denisfeier/lib/MarketImpl.java","MarketImpl::removeSupply","MarketImpl::removeSupply( Stock stock)",125,131
19,7,118,1,24,"MarketImpl::matchDemandWithSupply@133-156@PCBE/src/main/java/com/denisfeier/lib/MarketImpl.java","PCBE/src/main/java/com/denisfeier/lib/MarketImpl.java","MarketImpl::matchDemandWithSupply","MarketImpl::matchDemandWithSupply( Demand demand)",133,156
5,1,32,0,5,"BasicStockMarketBuilder::BasicStockMarketBuilder@11-15@PCBE/src/main/java/com/denisfeier/lib/BasicStockMarketBuilder.java","PCBE/src/main/java/com/denisfeier/lib/BasicStockMarketBuilder.java","BasicStockMarketBuilder::BasicStockMarketBuilder","BasicStockMarketBuilder::BasicStockMarketBuilder()",11,15
4,1,19,1,4,"BasicStockMarketBuilder::setEnabledLogger@17-20@PCBE/src/main/java/com/denisfeier/lib/BasicStockMarketBuilder.java","PCBE/src/main/java/com/denisfeier/lib/BasicStockMarketBuilder.java","BasicStockMarketBuilder::setEnabledLogger","BasicStockMarketBuilder::setEnabledLogger( boolean enabledLogger)",17,20
5,1,27,1,5,"BasicStockMarketBuilder::setThreadPool@22-26@PCBE/src/main/java/com/denisfeier/lib/BasicStockMarketBuilder.java","PCBE/src/main/java/com/denisfeier/lib/BasicStockMarketBuilder.java","BasicStockMarketBuilder::setThreadPool","BasicStockMarketBuilder::setThreadPool( ThreadPool threadPool)",22,26
3,1,10,0,3,"BasicStockMarketBuilder::build@28-30@PCBE/src/main/java/com/denisfeier/lib/BasicStockMarketBuilder.java","PCBE/src/main/java/com/denisfeier/lib/BasicStockMarketBuilder.java","BasicStockMarketBuilder::build","BasicStockMarketBuilder::build()",28,30
3,1,8,0,3,"StockMarketSingleton::getInstance@9-11@PCBE/src/main/java/com/denisfeier/lib/StockMarketSingleton.java","PCBE/src/main/java/com/denisfeier/lib/StockMarketSingleton.java","StockMarketSingleton::getInstance","StockMarketSingleton::getInstance()",9,11
6,1,29,0,6,"StockMarketSingleton::getStockMarketInstance@13-18@PCBE/src/main/java/com/denisfeier/lib/StockMarketSingleton.java","PCBE/src/main/java/com/denisfeier/lib/StockMarketSingleton.java","StockMarketSingleton::getStockMarketInstance","StockMarketSingleton::getStockMarketInstance()",13,18
3,1,8,0,3,"MarketSingleton::shared@6-8@PCBE/src/main/java/com/denisfeier/lib/MarketSingleton.java","PCBE/src/main/java/com/denisfeier/lib/MarketSingleton.java","MarketSingleton::shared","MarketSingleton::shared()",6,8
9,2,71,1,10,"ThreadPoolImpl::ThreadPoolImpl@12-21@PCBE/src/main/java/com/denisfeier/pool/ThreadPoolImpl.java","PCBE/src/main/java/com/denisfeier/pool/ThreadPoolImpl.java","ThreadPoolImpl::ThreadPoolImpl","ThreadPoolImpl::ThreadPoolImpl( int threadsCount)",12,21
4,1,19,1,4,"ThreadPoolImpl::PoolWorker::PoolWorker@29-32@PCBE/src/main/java/com/denisfeier/pool/ThreadPoolImpl.java","PCBE/src/main/java/com/denisfeier/pool/ThreadPoolImpl.java","ThreadPoolImpl::PoolWorker::PoolWorker","ThreadPoolImpl::PoolWorker::PoolWorker( int number)",29,32
3,1,13,1,3,"ThreadPoolImpl::PoolWorker::setRunning@34-36@PCBE/src/main/java/com/denisfeier/pool/ThreadPoolImpl.java","PCBE/src/main/java/com/denisfeier/pool/ThreadPoolImpl.java","ThreadPoolImpl::PoolWorker::setRunning","ThreadPoolImpl::PoolWorker::setRunning( boolean running)",34,36
23,7,113,0,27,"ThreadPoolImpl::PoolWorker::run@38-64@PCBE/src/main/java/com/denisfeier/pool/ThreadPoolImpl.java","PCBE/src/main/java/com/denisfeier/pool/ThreadPoolImpl.java","ThreadPoolImpl::PoolWorker::run","ThreadPoolImpl::PoolWorker::run()",38,64
3,1,22,0,3,"ThreadPoolImpl::PoolWorker::toString@67-69@PCBE/src/main/java/com/denisfeier/pool/ThreadPoolImpl.java","PCBE/src/main/java/com/denisfeier/pool/ThreadPoolImpl.java","ThreadPoolImpl::PoolWorker::toString","ThreadPoolImpl::PoolWorker::toString()",67,69
6,1,26,1,6,"ThreadPoolImpl::execute@73-78@PCBE/src/main/java/com/denisfeier/pool/ThreadPoolImpl.java","PCBE/src/main/java/com/denisfeier/pool/ThreadPoolImpl.java","ThreadPoolImpl::execute","ThreadPoolImpl::execute( Runnable task)",73,78
8,3,52,0,8,"ThreadPoolImpl::restart@81-88@PCBE/src/main/java/com/denisfeier/pool/ThreadPoolImpl.java","PCBE/src/main/java/com/denisfeier/pool/ThreadPoolImpl.java","ThreadPoolImpl::restart","ThreadPoolImpl::restart()",81,88
8,2,43,0,9,"ThreadPoolImpl::shutdown@91-99@PCBE/src/main/java/com/denisfeier/pool/ThreadPoolImpl.java","PCBE/src/main/java/com/denisfeier/pool/ThreadPoolImpl.java","ThreadPoolImpl::shutdown","ThreadPoolImpl::shutdown()",91,99
11,2,65,1,13,"PCBE::main@14-26@PCBE/src/main/java/com/denisfeier/PCBE.java","PCBE/src/main/java/com/denisfeier/PCBE.java","PCBE::main","PCBE::main( String [ ] args)",14,26
17,5,184,3,23,"PCBE::initApp@28-50@PCBE/src/main/java/com/denisfeier/PCBE.java","PCBE/src/main/java/com/denisfeier/PCBE.java","PCBE::initApp","PCBE::initApp( int numberOfSellers , int numberOfBuyers , Market market)",28,50
